"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-166658","Complement cascade","12/310","58/11214",0.206896551724138,7.48431590656285,8.34781364626298,4.59794518429786e-08,3.11406287481991e-06,2.79836663848176e-06,"C1R/CFB/C5AR1/CD19/CLU/C3/SERPING1/CR2/CFI/CD55/C4BPB/C4BPA",12
"R-HSA-1442490","Collagen degradation","12/310","64/11214",0.1875,6.78266129032258,7.82220412365442,1.45948508817199e-07,9.06096992240108e-06,8.14239049190687e-06,"MMP9/MMP10/MMP1/MMP3/MMP12/COL4A1/MMP7/COL15A1/COL5A2/COL1A2/COL6A3/CTSK",12
"R-HSA-6783783","Interleukin-10 signaling","10/310","47/11214",0.212765957446809,7.69663692518874,7.75686549337438,4.71214930493443e-07,2.70042402475089e-05,2.42666150440348e-05,"CCL19/IL1B/CCL20/CXCL8/PTGS2/IL1RN/CXCL2/TIMP1/CXCL1/IL1A",10
"R-HSA-1592389","Activation of Matrix Metalloproteinases","7/310","33/11214",0.212121212121212,7.6733137829912,6.47302119244904,2.65329553452415e-05,0.00141193226658607,0.00126879395485516,"MMP9/MMP10/MMP1/MMP3/MMP7/TIMP1/CTSK",7
"R-HSA-909733","Interferon alpha/beta signaling","10/310","77/11214",0.12987012987013,4.69794721407625,5.48998043736472,4.79373946021682e-05,0.00238089059857435,0.00213952161171782,"IFIT3/OAS2/IFITM2/IFI6/IFITM3/SOCS1/ISG20/SOCS3/ISG15/STAT1",10
"R-HSA-9820448","Developmental Cell Lineages of the Exocrine Pancreas","10/310","83/11214",0.120481927710843,4.35833657209483,5.17779689001506,9.18304642165342e-05,0.00427585599008237,0.00384237995011288,"CXCR4/HHEX/ANXA3/COL5A2/TFPI2/ANXA1/BHLHA15/KRT7/COL1A2/REG1A",10
"R-HSA-202733","Cell surface interactions at the vascular wall","13/310","137/11214",0.0948905109489051,3.43258770897104,4.83021597988184,0.000105679069291444,0.00463122980130152,0.00416172681544015,"SLC7A11/PF4/MMP1/TREM1/SLC7A5/CD2/CAV1/SELL/LYN/FYN/PECAM1/COL1A2/SELP",13
"R-HSA-1474228","Degradation of the extracellular matrix","13/310","140/11214",0.0928571428571429,3.35903225806452,4.73581222658449,0.000131754483942627,0.0054531716965143,0.00490034220979597,"MMP9/MMP10/MMP1/MMP3/MMP12/COL4A1/MMP7/TIMP1/COL15A1/COL5A2/COL1A2/COL6A3/CTSK",13
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","8/310","61/11214",0.131147540983607,4.74415653093601,4.94392529639682,0.000256434856959137,0.010054945707082,0.00903559939202279,"MMP9/MMP3/COL4A1/MMP7/COL15A1/COL5A2/COL1A2/COL6A3",8
"R-HSA-877300","Interferon gamma signaling","10/310","96/11214",0.104166666666667,3.76814516129032,4.5926143555691,0.000310409925325336,0.0115627697183688,0.0103905638161534,"OAS2/IFNG/TRIM29/SOCS1/GBP5/SOCS3/TRIM22/STAT1/GBP4/GBP1",10
"R-HSA-76002","Platelet activation, signaling and aggregation","18/310","262/11214",0.0687022900763359,2.48524993843881,4.10159058682341,0.000354853807804909,0.0125888612768884,0.0113126326698708,"SERPINA1/GNA15/RAC2/PF4/SRGN/PLEK/RASGRP1/TIMP1/SERPINA3/CLU/LYN/MMRN1/SERPING1/PDPN/FYN/PECAM1/COL1A2/SELP",18
"R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","5/310","24/11214",0.208333333333333,7.53629032258065,5.40468949319551,0.000431050452864841,0.0142911492694264,0.0128423467825576,"RAC2/NCF2/NCF1/S100A8/S100A9",5
"R-HSA-71240","Tryptophan catabolism","4/310","14/11214",0.285714285714286,10.3354838709677,5.89305746471671,0.000460386016733198,0.0142911492694264,0.0128423467825576,"IDO1/TDO2/SLC7A5/KYNU",4
"R-HSA-877312","Regulation of IFNG signaling","4/310","14/11214",0.285714285714286,10.3354838709677,5.89305746471671,0.000460386016733198,0.0142911492694264,0.0128423467825576,"IFNG/SOCS1/SOCS3/STAT1",4
"R-HSA-9734767","Developmental Cell Lineages","11/310","120/11214",0.0916666666666667,3.31596774193548,4.30058845624747,0.000480394776837178,0.0143157643497479,0.0128644664449872,"SPINK5/CXCR4/HHEX/ANXA3/COL5A2/TFPI2/ANXA1/BHLHA15/KRT7/COL1A2/REG1A",11
"R-HSA-9705462","Inactivation of CSF3 (G-CSF) signaling","5/310","25/11214",0.2,7.23483870967742,5.26197071944723,0.000526738654447061,0.01509308836781,0.0135629872157219,"SOCS1/SOCS3/LYN/CSF3R/STAT1",5
"R-HSA-9660826","Purinergic signaling in leishmaniasis infection","5/310","26/11214",0.192307692307692,6.95657568238213,5.12691297685765,0.000637547993766384,0.016933096682532,0.015216459894158,"IL1B/CASP1/ENTPD1/C3/IL1A",5
"R-HSA-9664424","Cell recruitment (pro-inflammatory response)","5/310","26/11214",0.192307692307692,6.95657568238213,5.12691297685765,0.000637547993766384,0.016933096682532,0.015216459894158,"IL1B/CASP1/ENTPD1/C3/IL1A",5
"R-HSA-913531","Interferon Signaling","18/310","276/11214",0.0652173913043478,2.35918653576438,3.85490324263401,0.000659140676232787,0.016933096682532,0.015216459894158,"TUBB6/IFIT3/UBE2L6/OAS2/IFITM2/IFNG/IFI6/TRIM29/IFITM3/SOCS1/ISG20/GBP5/SOCS3/TRIM22/ISG15/STAT1/GBP4/GBP1",18
"R-HSA-114608","Platelet degranulation","11/310","129/11214",0.0852713178294574,3.08462115528882,4.01516118010544,0.000884094661824002,0.02187891958051,0.0196608871115568,"SERPINA1/PF4/SRGN/PLEK/TIMP1/SERPINA3/CLU/MMRN1/SERPING1/PECAM1/SELP",11
"R-HSA-5620971","Pyroptosis","5/310","28/11214",0.178571428571429,6.45967741935484,4.8770524731836,0.000910397995967529,0.02187891958051,0.0196608871115568,"IL1B/GZMB/CASP1/CASP5/IL1A",5
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+","11/310","134/11214",0.082089552238806,2.969523350987,3.86716310631545,0.00120944070632657,0.0281572914441654,0.0253027726718322,"SERPINA1/PF4/SRGN/PLEK/TIMP1/SERPINA3/CLU/MMRN1/SERPING1/PECAM1/SELP",11
"R-HSA-9674555","Signaling by CSF3 (G-CSF)","5/310","30/11214",0.166666666666667,6.02903225806452,4.65045349874052,0.00126174948050928,0.0284849503933155,0.0255972143414322,"SOCS1/SOCS3/LYN/CSF3R/STAT1",5
"R-HSA-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers","5/310","32/11214",0.15625,5.65221774193548,4.44348905720201,0.00170430976894194,0.0373444346429926,0.0335585452955751,"CD79A/DAPP1/CD19/LYN/FYN",5
"R-HSA-9925563","Developmental Lineage of Pancreatic Ductal Cells","6/310","48/11214",0.125,4.52177419354839,4.12270395845857,0.0019628589002478,0.041780853733846,0.0375452108438376,"ANXA3/COL5A2/TFPI2/ANXA1/KRT7/COL1A2",6
