"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034308","primary alcohol metabolic process","13/292","103/18805",0.12621359223301,8.12824178747174,9.11035194842997,7.17957989832298e-09,1.97500273973321e-06,1.76637615810735e-06,"ADH1C/SULT1B1/ADH1B/AKR1C3/GDPD3/BMP5/IGF1/HSD11B2/AKR1B10/SULT1A4/SCNN1B/SULT1A2/DHRS9",13
"GO:0006631","fatty acid metabolic process","25/292","413/18805",0.0605326876513317,3.89834654549073,7.4797831029527,7.58158441356319e-09,1.97500273973321e-06,1.76637615810735e-06,"PNLIPRP2/PLA2G10/HPGD/UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/AKR1C3/ECI2/GSTA1/ADTRP/PLP1/HPGDS/PCK1/PDK4/ETFDH/FABP1/ACOX1/ADIPOQ/CES2/FMO4",25
"GO:0062012","regulation of small molecule metabolic process","22/292","347/18805",0.0634005763688761,4.08304054320793,7.27997350777427,2.74061929002051e-08,6.59013530815702e-06,5.8939958172425e-06,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/GCG/UGT1A3/UGT1A8/UGT1A7/UGT1A10/P2RY1/AKR1C3/BMP5/IGF1/NR1H4/EPHX2/AQP8/PDK4/SLC4A4/FABP1/FMO5/ADIPOQ/FMO4",22
"GO:0045922","negative regulation of fatty acid metabolic process","9/292","49/18805",0.183673469387755,11.8286972323176,9.53196163102599,5.53188657224357e-08,1.22644941783951e-05,1.09689519270692e-05,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/FMO4",9
"GO:0098754","detoxification","15/292","168/18805",0.0892857142857143,5.75006115459883,7.76683333013456,5.88507398195542e-08,1.22644941783951e-05,1.09689519270692e-05,"GPX3/MB/UGT1A7/UGT1A10/GSTA1/CP/MT1M/MT1F/SLC22A5/AQP8/SLC30A10/AKR1B10/ABCG2/FABP1/ABCB1",15
"GO:0019216","regulation of lipid metabolic process","21/292","343/18805",0.0612244897959184,3.94289907743919,6.90814113871388,1.03515099700363e-07,2.02242626039583e-05,1.80879016318528e-05,"HPGD/UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/AKR1C3/BMP5/NR1H4/PCK1/EPHX2/AQP8/PDK4/PLPP1/FABP1/FMO5/ADIPOQ/FMO4",21
"GO:0019217","regulation of fatty acid metabolic process","12/292","109/18805",0.110091743119266,7.08998366218424,8.00816795910057,1.28563048348816e-07,2.36404758316706e-05,2.11432480751985e-05,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/PDK4/FABP1/ADIPOQ/FMO4",12
"GO:0009636","response to toxic substance","18/292","272/18805",0.0661764705882353,4.26181003223207,6.80531762239672,2.76334606918371e-07,4.79901100681571e-05,4.29207436242803e-05,"GPX3/TRPM6/MB/UGT1A7/UGT1A10/SLC23A1/GSTA1/CP/MT1M/EPHX2/MT1F/SLC22A5/AQP8/SLC30A10/AKR1B10/ABCG2/FABP1/ABCB1",18
"GO:0006721","terpenoid metabolic process","11/292","100/18805",0.11,7.08407534246575,7.661148378198,4.36207192257053e-07,7.17675622629236e-05,6.4186498760927e-05,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH1B/AKR1C3/HMGCS2/AKR1B10/DHRS9",11
"GO:0062014","negative regulation of small molecule metabolic process","12/292","125/18805",0.096,6.18246575342466,7.30097998495344,5.79661897240232e-07,9.06011545386483e-05,8.1030631530003e-05,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/AKR1C3/BMP5/ADIPOQ/FMO4",12
"GO:0001523","retinoid metabolic process","10/292","84/18805",0.119047619047619,7.66674820613177,7.69072567526734,7.00392992160297e-07,0.000104258499690147,9.32453026154261e-05,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH1B/AKR1C3/AKR1B10/DHRS9",10
"GO:0016101","diterpenoid metabolic process","10/292","89/18805",0.112359550561798,7.23603201477605,7.40585095678313,1.20480136917635e-06,0.00017119132182024,0.000153107772082889,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH1B/AKR1C3/AKR1B10/DHRS9",10
"GO:0015701","bicarbonate transport","7/292","37/18805",0.189189189189189,12.1839133654202,8.55192346019291,1.39916040114728e-06,0.000190164148434191,0.00017007643137058,"SLC26A2/SLC26A3/BEST2/BEST4/SLC4A4/SLC39A5/CA4",7
"GO:0045833","negative regulation of lipid metabolic process","11/292","116/18805",0.0948275862068965,6.10696150212565,6.92909782961508,1.94376443767357e-06,0.000253175318006983,0.000226431506423729,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/AKR1C3/BMP5/FMO4",11
"GO:0008210","estrogen metabolic process","7/292","39/18805",0.179487179487179,11.5590972953987,8.28993996766929,2.03547746727398e-06,0.000254516102507938,0.000227630659077039,"DHRS11/UGT2B15/UGT1A1/UGT1A3/UGT1A7/HSD17B2/UGT2B17",7
"GO:0006720","isoprenoid metabolic process","11/292","122/18805",0.0901639344262295,5.80661913316865,6.68920438400934,3.19595495055848e-06,0.000384252122132532,0.000343662200351552,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH1B/AKR1C3/HMGCS2/AKR1B10/DHRS9",11
"GO:0034310","primary alcohol catabolic process","5/292","17/18805",0.294117647058824,18.9413779210314,9.29433080143841,4.63206520261895e-06,0.000536290215680994,0.000479639967959295,"SULT1B1/AKR1C3/AKR1B10/SULT1A4/SULT1A2",5
"GO:0048545","response to steroid hormone","18/292","338/18805",0.0532544378698225,3.42962227445895,5.66079050066094,6.17035370106393e-06,0.00068887591676878,0.000616107497369391,"UGT1A1/SCGB2A1/SST/NR3C2/AKR1C3/SFRP1/GHR/BCHE/ADTRP/HSD11B2/SCNN1G/PCK1/HMGCS2/PDE3A/PLPP1/SCNN1B/ADIPOQ/ATP1A2",18
"GO:0006693","prostaglandin metabolic process","7/292","50/18805",0.14,9.01609589041096,7.12799716053832,1.14235482214374e-05,0.00123137971517976,0.00110130468515926,"PLA2G10/HPGD/AKR1C3/GSTA1/HPGDS/ACOX1/CES2",7
"GO:0006692","prostanoid metabolic process","7/292","51/18805",0.137254901960784,8.83930969648133,7.04034757677024,1.3066620550082e-05,0.00136154186131854,0.00121771733968483,"PLA2G10/HPGD/AKR1C3/GSTA1/HPGDS/ACOX1/CES2",7
"GO:0015711","organic anion transport","21/292","469/18805",0.0447761194029851,2.88361275812717,5.18804687044736,1.51289501139797e-05,0.00152558380826776,0.00136443095085671,"PLA2G10/UGT1A3/SLC26A2/SLC23A1/SLC51A/SLC38A4/SLC26A3/SLC16A9/SLC51B/BEST2/FABP4/SLC25A20/BEST4/SLC17A4/ABCG2/SLC4A4/FABP1/SLC39A5/ABCB1/CA4/ATP1A2",21
"GO:0007586","digestion","11/292","144/18805",0.0763888888888889,4.91949676560122,5.92955697535346,1.57529237783482e-05,0.00153886374159739,0.00137630807747674,"PNLIPRP2/NKX2-3/SI/NEGR1/NEUROD1/SST/PRAP1/SLC22A5/FABP1/PBLD/MOGAT2",11
"GO:0015698","inorganic anion transport","12/292","173/18805",0.069364161849711,4.46709953282128,5.75357488124322,1.72638815060309e-05,0.00163536041175311,0.00146261146028766,"SLC26A2/CA7/SLC26A3/BEST2/CA2/BEST4/SLC17A4/ANO5/SLC4A4/ABCB1/CLCA1/CLCA4",12
"GO:0071383","cellular response to steroid hormone stimulus","13/292","211/18805",0.0616113744075829,3.96781471141985,5.44464720345117,2.72973688636745e-05,0.00250975220787783,0.00224463813318636,"UGT1A1/SCGB2A1/NR3C2/AKR1C3/SFRP1/ADTRP/SCNN1G/PCK1/HMGCS2/PDE3A/PLPP1/SCNN1B/ATP1A2",13
"GO:0006821","chloride transport","10/292","129/18805",0.0775193798449612,4.99230115748115,5.71418587883154,3.37834488722719e-05,0.00301734460499205,0.00269861173548133,"SLC26A2/CA7/SLC26A3/BEST2/CA2/BEST4/ANO5/ABCB1/CLCA1/CLCA4",10
"GO:0016042","lipid catabolic process","17/292","350/18805",0.0485714285714286,3.12803326810176,5.04700293092891,3.62917166610224e-05,0.00315133073006544,0.00281844442841156,"PNLIPRP2/GBA3/PLA2G10/HPGD/AKR1C3/ECI2/GDPD3/ADTRP/PCK1/ENPP6/ETFDH/AKR1B10/PLPP1/FABP1/ACOX1/ADIPOQ/FUCA1",17
"GO:0120254","olefinic compound metabolic process","11/292","165/18805",0.0666666666666667,4.29337899543379,5.33628327406562,5.56054895978579e-05,0.00469791244548389,0.00420165520261481,"PLA2G10/ADH1C/ADH1B/AKR1C3/GSTA1/BMP5/HSD11B2/EPHX2/AKR1B10/SCNN1B/DHRS9",11
"GO:0007584","response to nutrient","11/292","169/18805",0.0650887573964497,4.19176055767204,5.23450298073857,6.90871217687967e-05,0.00568332480655943,0.00508297494232476,"CCL28/OTC/UGT1A1/CDKN2B/SST/AKR1C3/SFRP1/BCHE/HMGCS2/FABP1/ADIPOQ",11
"GO:0006820","monoatomic anion transport","11/292","175/18805",0.0628571428571429,4.04804305283757,5.08758689920096,9.45231051053246e-05,0.00754146085956047,0.00674482945852867,"SLC26A2/CA7/SLC26A3/BEST2/CA2/BEST4/ANO5/SLC4A4/ABCB1/CLCA1/CLCA4",11
"GO:0001889","liver development","10/292","146/18805",0.0684931506849315,4.4110058172265,5.1962836751807,9.64998190602747e-05,0.00754146085956047,0.00674482945852867,"OTC/UGT1A9/UGT1A1/CDKN2B/UGT1A8/UGT1A7/UGT1A10/PCK1/PTN/HMGCS2",10
"GO:0061008","hepaticobiliary system development","10/292","149/18805",0.0671140939597315,4.32219361956422,5.1131314034312,0.00011428638688594,0.00871364013184022,0.00779318725466129,"OTC/UGT1A9/UGT1A1/CDKN2B/UGT1A8/UGT1A7/UGT1A10/PCK1/PTN/HMGCS2",10
"GO:0002275","myeloid cell activation involved in immune response","8/292","98/18805",0.0816326530612245,5.25719876991893,5.30655951217948,0.000144256791089759,0.0107368268796806,0.00960265757229072,"FCER1A/CHGA/GPR15LG/PTGDR/DNASE1L3/ENPP3/CD177/SCNN1B",8
"GO:0031960","response to corticosteroid","10/292","157/18805",0.0636942675159236,4.1019544542361,4.90170600087333,0.000175782794005206,0.0127790003269831,0.0114291089566175,"UGT1A1/AKR1C3/GHR/BCHE/HSD11B2/SCNN1G/PCK1/HMGCS2/SCNN1B/ADIPOQ",10
"GO:0016137","glycoside metabolic process","4/292","19/18805",0.210526315789474,13.5580389329488,6.87795948144534,0.000183631245772374,0.0130461653246464,0.0116680523629528,"GBA3/AKR1C3/AKR1B10/FUCA1",4
"GO:0008207","C21-steroid hormone metabolic process","5/292","38/18805",0.131578947368421,8.47377433309301,5.79178588449729,0.000287723213888017,0.0195526688394335,0.0174872507113632,"AKR1C3/BMP5/SCNN1B/HSD3B2/DHRS9",5
"GO:0046164","alcohol catabolic process","5/292","38/18805",0.131578947368421,8.47377433309301,5.79178588449729,0.000287723213888017,0.0195526688394335,0.0174872507113632,"SULT1B1/AKR1C3/AKR1B10/SULT1A4/SULT1A2",5
"GO:1902644","tertiary alcohol metabolic process","4/292","22/18805",0.181818181818182,11.7092154420922,6.31196617856554,0.000334069843469966,0.0221641174332116,0.0198228426785904,"AKR1C3/BMP5/HSD11B2/AKR1B10",4
"GO:0042632","cholesterol homeostasis","8/292","111/18805",0.0720720720720721,4.64149080587437,4.83245406368396,0.000340331937554112,0.0221641174332116,0.0198228426785904,"PNLIPRP2/PLA2G10/NEGR1/MALL/NR1H4/EPHX2/FABP4/ACOX1",8
"GO:0019218","regulation of steroid metabolic process","8/292","112/18805",0.0714285714285714,4.60004892367906,4.79905864969279,0.00036166262818196,0.0221677916803295,0.0198261288018841,"UGT1A1/UGT1A8/AKR1C3/BMP5/NR1H4/EPHX2/AQP8/FMO5",8
"GO:0022600","digestive system process","8/292","112/18805",0.0714285714285714,4.60004892367906,4.79905864969279,0.00036166262818196,0.0221677916803295,0.0198261288018841,"NKX2-3/NEGR1/NEUROD1/PRAP1/SLC22A5/FABP1/PBLD/MOGAT2",8
"GO:0055092","sterol homeostasis","8/292","112/18805",0.0714285714285714,4.60004892367906,4.79905864969279,0.00036166262818196,0.0221677916803295,0.0198261288018841,"PNLIPRP2/PLA2G10/NEGR1/MALL/NR1H4/EPHX2/FABP4/ACOX1",8
"GO:0050900","leukocyte migration","16/292","395/18805",0.0405063291139241,2.60863533899775,4.05795666762015,0.000482003147609145,0.0289758046043498,0.0259149870455443,"CHGA/CCL23/EDN3/GPR15LG/NKX2-3/CXCL12/CCL28/SCG2/LYVE1/ADTRP/VEGFD/BMP5/CCL8/PTN/CD177/PDGFD",16
"GO:0046942","carboxylic acid transport","15/292","360/18805",0.0416666666666667,2.68336187214612,4.05011685037575,0.000538305348408069,0.0300460768102578,0.026872202582094,"PLA2G10/UGT1A3/SLC26A2/SLC23A1/SLC51A/SLC38A4/SLC26A3/SLC16A9/SLC51B/FABP4/SLC25A20/ABCG2/FABP1/ABCB1/ATP1A2",15
"GO:0071384","cellular response to corticosteroid stimulus","6/292","66/18805",0.0909090909090909,5.85460772104608,4.96170627161983,0.000553809861010505,0.0300460768102578,0.026872202582094,"UGT1A1/AKR1C3/SCNN1G/PCK1/HMGCS2/SCNN1B",6
"GO:0015849","organic acid transport","15/292","361/18805",0.0415512465373961,2.67592873676621,4.03793885565658,0.000553947836141798,0.0300460768102578,0.026872202582094,"PLA2G10/UGT1A3/SLC26A2/SLC23A1/SLC51A/SLC38A4/SLC26A3/SLC16A9/SLC51B/FABP4/SLC25A20/ABCG2/FABP1/ABCB1/ATP1A2",15
"GO:0044248","cellular catabolic process","14/292","323/18805",0.043343653250774,2.79136095678358,4.07838319896018,0.000557301083609267,0.0300460768102578,0.026872202582094,"OTC/TRHDE/UGT1A7/UGT1A10/GPRASP1/ECI2/ADTRP/PCK1/ETFDH/ANPEP/LDHD/FABP1/ACOX1/ADIPOQ",14
"GO:0015747","urate transport","3/292","11/18805",0.272727272727273,17.5638231631382,6.9012134971337,0.000557476793024616,0.0300460768102578,0.026872202582094,"SLC23A1/SLC17A4/ABCG2",3
"GO:0032782","bile acid secretion","3/292","11/18805",0.272727272727273,17.5638231631382,6.9012134971337,0.000557476793024616,0.0300460768102578,0.026872202582094,"UGT1A3/SLC51A/SLC51B",3
"GO:0015695","organic cation transport","8/292","120/18805",0.0666666666666667,4.29337899543379,4.54531440906401,0.000574569330729323,0.0304424360654214,0.0272266929958445,"P2RY1/ADORA3/VIP/SLC38A4/SLC16A9/SLC25A20/SLC22A5/AQP8",8
"GO:0006690","icosanoid metabolic process","8/292","124/18805",0.0645161290322581,4.15488289880689,4.4266192953914,0.000713811009887799,0.0365024717303846,0.0326465854853694,"PLA2G10/HPGD/AKR1C3/GSTA1/HPGDS/GGTA1/ACOX1/CES2",8
"GO:0072329","monocarboxylic acid catabolic process","8/292","124/18805",0.0645161290322581,4.15488289880689,4.4266192953914,0.000713811009887799,0.0365024717303846,0.0326465854853694,"ECI2/ADTRP/PCK1/ETFDH/LDHD/FABP1/ACOX1/ADIPOQ",8
"GO:0071772","response to BMP","10/292","188/18805",0.0531914893617021,3.42556834742058,4.19774195830482,0.000735654420669939,0.0365024717303846,0.0326465854853694,"CHRDL1/SFRP1/SOSTDC1/VSTM2A/RBPMS2/BMP5/PDCD4/SLC39A5/TMEM100/GREM2",10
"GO:0071773","cellular response to BMP stimulus","10/292","188/18805",0.0531914893617021,3.42556834742058,4.19774195830482,0.000735654420669939,0.0365024717303846,0.0326465854853694,"CHRDL1/SFRP1/SOSTDC1/VSTM2A/RBPMS2/BMP5/PDCD4/SLC39A5/TMEM100/GREM2",10
"GO:1990748","cellular detoxification","8/292","125/18805",0.064,4.12164383561644,4.39772499199405,0.000752552809743902,0.0367575013009287,0.0328746753730231,"GPX3/MB/GSTA1/CP/AQP8/AKR1B10/ABCG2/FABP1",8
"GO:0035725","sodium ion transmembrane transport","10/292","190/18805",0.0526315789473684,3.3895097332372,4.15749973773484,0.000798053517183931,0.038380235303338,0.0343259941966076,"SLC9A3/SCN4B/SCN3A/SLC23A1/SCNN1G/SLC38A4/SLC17A4/SLC4A4/SCNN1B/ATP1A2",10
"GO:0015838","amino-acid betaine transport","3/292","13/18805",0.230769230769231,14.8616965226554,6.27884420514918,0.000944281749551755,0.043094543780384,0.0385423134595076,"SLC16A9/SLC25A20/SLC22A5",3
"GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway","3/292","13/18805",0.230769230769231,14.8616965226554,6.27884420514918,0.000944281749551755,0.043094543780384,0.0385423134595076,"P2RY1/GPR34/P2RY14",3
"GO:1904995","negative regulation of leukocyte adhesion to vascular endothelial cell","3/292","13/18805",0.230769230769231,14.8616965226554,6.27884420514918,0.000944281749551755,0.043094543780384,0.0385423134595076,"CXCL12/CCL28/KLF4",3
"GO:0050432","catecholamine secretion","5/292","49/18805",0.102040816326531,6.57149846239866,4.90431198061469,0.000951223135267592,0.043094543780384,0.0385423134595076,"CHGA/CXCL12/P2RY1/ADORA3/VIP",5
